,order_time,code,price,volume,amount,commision,total,total volume,total value,cash,credit,market value,lever,back
138,20080820,600009.sh,17.17,-39600,-679932.0000000001,1373.4626400000002,-678558.5373600001,0,0.0,1197172.300682854,0.0,3389084.300682854,0.0,0.7077852878803473
139,20080821,600760.sh,5.29,131400,695106.0,709.00812,695815.00812,131400,695106.0,501417.15117788815,0.0,3476378.1511778883,0.0,0.7002586095421652
140,20080821,600109.sh,36.0,19300,694800.0,708.696,695508.696,19300,694800.0,0.0,194091.54482211184,3475669.4551778883,0.05584292388131542,0.7003197149556772
141,20080821,000538.sz,32.62,-21500,-701330.0,1416.6866,-699913.3134,0,0.0,505821.76857788814,0.0,3474467.768577888,0.0,0.7004233271626107
142,20080821,600011.sh,7.2,-91000,-655200.0,1323.5040000000001,-653876.496,0,0.0,1159698.2645778882,0.0,3445844.264577888,0.0,0.7028913120927969
143,20080822,600390.sh,10.52,64700,680644.0,694.25688,681338.25688,64700,680644.0,478417.9926111172,0.0,3406203.992611117,0.0,0.7063091883193577
144,20080822,000783.sz,13.7,49700,680890.0,694.5078,681584.5078,49700,680890.0,0.0,203166.51518888283,3405509.484811117,0.05965818509536503,0.7063690703933448
145,20080826,600741.sh,6.1,-131800,-803980.0,1624.0396,-802355.9604,0,0.0,599067.5270170175,0.0,3180497.5270170174,0.0,0.7257701234910898
146,20080827,000423.sz,16.7,35700,596190.0,608.1138000000001,596798.1138,35700,596190.0,2299.3665933683515,0.0,2981910.3665933684,0.0,0.7428927692459222
147,20080828,600760.sh,4.2,-131400,-551880.0,1114.7976,-550765.2024,0,0.0,553064.683961698,0.0,3009107.683961698,0.0,0.740547753436309
148,20080828,000423.sz,16.28,-35700,-581196.0,1174.01592,-580021.98408,0,0.0,1133086.668041698,0.0,2995795.6680416977,0.0,0.7416955463368902
149,20080829,600030.sh,19.75,30100,594475.0,606.3645,595081.3645,30100,594475.0,538061.9578751001,0.0,2978432.9578751,0.0,0.7431925994942657
150,20080829,600760.sh,4.57,130300,595471.0,607.38042,596078.38042,130300,595471.0,0.0,58016.42254489986,2977825.5774551,0.019482814233358046,0.7432449692433869
151,20080902,600760.sh,4.08,-130300,-531624.0,1073.88048,-530550.11952,0,0.0,472498.88190009515,0.0,2907927.8819000954,0.0,0.749271710738226
152,20080903,600157.sh,4.85,119500,579575.0,591.1665,580166.1665,119500,579575.0,0.0,107643.65965580987,2898967.34034419,0.037131725548529115,0.7500443094223801
153,20080904,600390.sh,8.25,-64700,-533775.0,1078.2255,-532696.7745,0,0.0,425020.82174629346,0.0,2825104.8217462935,0.0,0.7564129071595824
154,20080905,002120.sz,6.15,91800,564570.0,575.8614,565145.8614,91800,564570.0,0.0,140103.78861261922,2823251.211387381,0.04962498131498913,0.7565727297456724
155,20080908,600157.sh,4.32,-119500,-516240.00000000006,1042.8048000000003,-515197.1952000001,0,0.0,375051.3754507971,0.0,2711048.375450797,0.0,0.7662471186051089
156,20080909,600170.sh,8.9,59900,533110.0,543.7722,533653.7722,59900,533110.0,0.0,158583.64418043033,2668083.35581957,0.059437290006150244,0.7699516622897332
157,20080912,600109.sh,28.8,-19300,-555840.0,1122.7968,-554717.2032,0,0.0,395990.7909179416,0.0,2755015.7909179414,0.0,0.762456146025646
158,20080916,000728.sz,16.79,32200,540638.0,551.4507600000001,541189.45076,32200,540638.0,0.0,145178.86030251248,2702943.1396974875,0.05371140005511209,0.7669459708383914
159,20080916,002120.sz,5.84,-91800,-536112.0,1082.94624,-535029.05376,0,0.0,389850.19345748756,0.0,2705532.1934574875,0.0,0.7667227366158057
160,20080917,600011.sh,6.81,76100,518240.99999999994,528.60582,518769.60581999994,76100,518240.99999999994,0.0,128899.91985283943,2592885.0801471607,0.049712932069293114,0.7764354321012661
161,20080918,000783.sz,12.15,-49700,-603855.0,1219.7871,-602635.2129,0,0.0,473696.62307120475,0.0,2537016.623071205,0.0,0.7812525401023064
162,20080918,600030.sh,16.4,-30100,-493639.99999999994,997.1527999999998,-492642.84719999996,0,0.0,966339.4702712047,0.0,2514046.4702712046,0.0,0.7832330799745203
163,20080919,600549.sh,10.8,45100,487080.00000000006,496.82160000000005,487576.8216000001,45100,487080.00000000006,478810.9656447183,0.0,2437218.965644718,0.0,0.7898573256867845
